"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","X 좌표","Y 좌표"
"20000981","중구","2-소공동-큰-0104","02","소공동","104.00000000","은행나무","27.00000000","25.00000000","4.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","197219.221","197219.2209"
"20000982","중구","2-장충동-큰-0175","02","장충동","175.00000000","백합나무","28.00000000","9.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","200255.013","200255.013"
"20000983","중구","2-소공동-큰-0222","02","소공동","222.00000000","느티나무","30.00000000","20.00000000","11.00000000","덕수궁","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","197860.703","197860.7033"
"20000984","중구","2-장충동-큰-0201","02","장충동","201.00000000","느티나무","60.00000000","8.00000000","8.00000000","장충공원","50","15.00000000","10.00000000","6.00000000","6","6","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","43.00000000","공원녹지과","200438.831","200438.8314"
"20001018","중구","2-장충동-큰-0229","02","장충동","229.00000000","양버즘나무","25.00000000","6.00000000","4.00000000","충무초등학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","200121.189","200121.1888"
"20001020","중구","2-필동-큰-0001","02","필동","1.00000000","꽃개오동","65.00000000","13.00000000","8.00000000","충무로3가","30","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Catapa bignonioides Water","2.00000000","44.00000000","공원녹지과","199194.467","199194.4668"
"20001021","중구","2-장충동-큰-0179","02","장충동","179.00000000","은행나무","32.00000000","8.00000000","4.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200259.401","200259.4013"
"20001022","중구","2-명동-큰-0124","02","명동","124.00000000","아카시아나무","37.00000000","22.00000000","10.00000000","남산한옥마을","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","199354.366","199354.3662"
"20001023","중구","2-소공동-큰-0295","02","소공동","295.00000000","백합나무","29.00000000","25.00000000","8.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","197654.231","197654.2306"
"20001024","중구","2-태평로1가동-큰-0071","02","태평로1가동","71.00000000","측백나무","33.00000000","23.00000000","8.00000000","롯데호텔","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","198345.659","198345.6591"
"20001025","중구","2-충무로4,5동-큰-0029","02","충무로4,5동","29.00000000","은행나무","20.00000000","12.00000000","4.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199832.504","199832.5038"
"20001026","중구","2-필동-큰-0051","02","필동","51.00000000","은행나무","28.00000000","18.00000000","6.00000000","","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199698.277","199698.2773"
"20001028","중구","2-태평로1가동-큰-0138","02","태평로1가동","138.00000000","라일락","30.00000000","10.00000000","6.00000000","홍익인쇄사","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Syringa vulagaris L.","2.00000000","34.00000000","공원녹지과","199025.101","199025.1013"
"20001029","중구","2-중림동-큰-0099","02","중림동","99.00000000","회화나무","52.00000000","34.00000000","15.00000000","봉래초등학교","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Sophora japonica L.","2.00000000","46.00000000","공원녹지과","196803.841","196803.8406"
"20001030","중구","2-충무로4,5동-큰-0021","02","충무로4,5동","21.00000000","은행나무","20.00000000","6.00000000","5.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199841.201","199841.201"
"20001031","중구","2-명동-큰-0038","02","명동","38.00000000","느티나무","30.00000000","6.00000000","6.00000000","계성초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198928.627","198928.6275"
"20001032","중구","2-을지로3,4,5동-큰-0041","02","을지로3,4,5동","41.00000000","단풍나무","20.00000000","5.00000000","4.00000000","동부화재","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","199312.305","199312.3055"
"20001033","중구","2-장충동-큰-0232","02","장충동","232.00000000","양버즘나무","30.00000000","7.00000000","4.00000000","충무초등학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","200155.046","200155.0457"
"20001034","중구","2-소공동-큰-0255","02","소공동","255.00000000","느티나무","44.00000000","18.00000000","8.00000000","중앙일보","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","197388.172","197388.1717"
"20001036","중구","2-회현동-큰-0020","02","회현동","20.00000000","아카시아나무","32.00000000","32.00000000","12.00000000","일신교회","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","198132.111","198132.1113"
"20001038","중구","2-필동-큰-0025","02","필동","25.00000000","느티나무","36.00000000","20.00000000","10.00000000","한국의집","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","199528.237","199528.2373"
"20001039","중구","2-을지로3,4,5동-큰-0005","02","을지로3,4,5동","5.00000000","은행나무","30.00000000","10.00000000","5.00000000","수표동 청소년회관","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199163.689","199163.6892"
"20001040","중구","2-태평로1가동-큰-0092","02","태평로1가동","92.00000000","느티나무","30.00000000","15.00000000","5.00000000","한국외환은행","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198405.754","198405.7538"
"20000288","중구","2-남대문로5가동-큰-0064","02","남대문로5가동","64.00000000","느티나무","25.00000000","18.00000000","8.00000000","남대문교회","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198163.443","198163.443"
"20000289","중구","2-명동-큰-0078","02","명동","78.00000000","은행나무","36.00000000","28.00000000","8.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","198808.075","198808.0755"
"20000291","중구","2-명동-큰-0090","02","명동","90.00000000","은행나무","20.00000000","27.00000000","8.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","198979.761","198979.7609"
"20000292","중구","2-명동-큰-0092","02","명동","92.00000000","가래나무","27.00000000","30.00000000","7.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans mandshurica.","2.00000000","34.00000000","공원녹지과","198973.171","198973.1712"
"20000293","중구","2-명동-큰-0094","02","명동","94.00000000","은행나무","39.00000000","23.00000000","8.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199014.801","199014.8006"
"20000294","중구","2-명동-큰-0099","02","명동","99.00000000","느티나무","25.00000000","25.00000000","9.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","199046.363","199046.363"
"20000296","중구","2-회현동-큰-0076","02","회현동","76.00000000","느티나무","24.00000000","17.00000000","9.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198125.203","198125.2034"
"20000297","중구","2-회현동-큰-0078","02","회현동","78.00000000","느티나무","23.00000000","15.00000000","8.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198121.731","198121.731"
"20000298","중구","2-회현동-큰-0083","02","회현동","83.00000000","느티나무","25.00000000","17.00000000","6.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198148.947","198148.9468"
"20000299","중구","2-회현동-큰-0084","02","회현동","84.00000000","느티나무","26.00000000","18.00000000","7.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198157.248","198157.2482"
"20000300","중구","2-회현동-큰-0085","02","회현동","85.00000000","느티나무","23.00000000","18.00000000","7.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198149.914","198149.9137"
"20000301","중구","2-회현동-큰-0092","02","회현동","92.00000000","양버즘나무","28.00000000","24.00000000","11.00000000","","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","198181.565","198181.5648"
"20000304","중구","2-명동-큰-0047","02","명동","47.00000000","느티나무","34.00000000","17.00000000","13.00000000","중앙우체국","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198393.067","198393.0672"
"20000305","중구","2-회현동-큰-0109","02","회현동","109.00000000","은행나무","81.00000000","22.00000000","12.00000000","한빛은행","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","198380.472","198380.4718"
"20000306","중구","2-회현동-큰-0113","02","회현동","113.00000000","측백나무","25.00000000","22.00000000","4.00000000","회현주차장","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","198458.799","198458.7989"
"20000307","중구","2-회현동-큰-0114","02","회현동","114.00000000","양버즘나무","23.00000000","17.00000000","9.00000000","회현주차장","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","198458.179","198458.1788"
"20000308","중구","2-회현동-큰-0124","02","회현동","124.00000000","아카시아나무","24.00000000","19.00000000","10.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","198558.624","198558.6245"
"20000309","중구","2-명동-큰-0048","02","명동","48.00000000","아카시아나무","36.00000000","18.00000000","9.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","198559.315","198559.3146"
"20000310","중구","2-명동-큰-0052","02","명동","52.00000000","측백나무","23.00000000","18.00000000","6.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","198687.049","198687.0487"
